region_user,supertype,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
LM,0491 DMH Hmx2 Gaba_5,Gabbr1,698,8.149953842163086,97.70773638968481,2.0,1.0,3.0,1.0,-1.1810054779052734,2.0,supertype,Allen_WMB_10X_computed
LM,0622 PH-SUM Foxa1 Glut_1,Gabbr1,284,8.149611473083496,98.23943661971832,1.0,1.0,2.0,1.0,-1.1813478469848633,2.0,supertype,Allen_WMB_10X_computed
LM,0591 PH-ant-LHA Otp Bsx Glut_1,Gabbr1,1048,8.148395538330078,98.09160305343512,2.0,2.0,4.0,2.0,-1.1825637817382812,2.0,supertype,Allen_WMB_10X_computed
LM,0482 PVpo-VMPO-MPN Hmx2 Gaba_1,Gabbr1,1744,8.148221015930176,97.99311926605505,1.0,1.0,2.0,1.0,-1.1827383041381836,2.0,supertype,Allen_WMB_10X_computed
LM,0469 ZI Pax6 Gaba_11,Gabbr1,408,8.147719383239746,97.30392156862744,2.0,2.0,4.0,2.0,-1.1832399368286133,2.0,supertype,Allen_WMB_10X_computed
LM,0402 MPO-ADP Lhx8 Gaba_1,Gabbr1,239,8.143952369689941,96.65271966527197,2.0,2.0,4.0,2.0,-1.187006950378418,2.0,supertype,Allen_WMB_10X_computed
LM,0433 RT-ZI Gnb3 Gaba_3,Gabbr1,63,8.14086627960205,96.82539682539682,2.0,2.0,4.0,2.0,-1.1900930404663086,2.0,supertype,Allen_WMB_10X_computed
LM,0462 ZI Pax6 Gaba_4,Gabbr1,1740,8.14040756225586,97.29885057471265,2.0,2.0,4.0,2.0,-1.1905517578125,2.0,supertype,Allen_WMB_10X_computed
LM,0571 VMH Nr5a1 Glut_6,Gabbr1,172,8.135876655578613,98.25581395348837,2.0,2.0,4.0,2.0,-1.195082664489746,3.0,supertype,Allen_WMB_10X_computed
LM,0620 PMd-LHA Foxb1 Glut_2,Gabbr1,1486,8.135249137878418,97.91386271870795,2.0,1.0,3.0,1.0,-1.1957101821899414,2.0,supertype,Allen_WMB_10X_computed
LM,0617 PH-LHA Foxb1 Glut_6,Gabbr1,318,8.131636619567871,96.85534591194968,2.0,2.0,4.0,2.0,-1.1993227005004883,3.0,supertype,Allen_WMB_10X_computed
LM,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,Gabbr1,408,8.131226539611816,96.81372549019608,1.0,1.0,2.0,1.0,-1.199732780456543,3.0,supertype,Allen_WMB_10X_computed
LM,0420 BST-MPN Six3 Nrgn Gaba_1,Gabbr1,524,8.130465507507324,97.90076335877863,2.0,1.0,3.0,2.0,-1.2004938125610352,2.0,supertype,Allen_WMB_10X_computed
LM,0593 PH-ant-LHA Otp Bsx Glut_3,Gabbr1,903,8.128984451293945,97.56367663344408,2.0,1.0,3.0,1.0,-1.201974868774414,2.0,supertype,Allen_WMB_10X_computed
LM,0518 MS-SF Bsx Glut_1,Gabbr1,363,8.12393569946289,98.89807162534436,3.0,1.0,4.0,2.0,-1.2070236206054688,2.0,supertype,Allen_WMB_10X_computed
LM,0458 AHN Onecut3 Gaba_3,Gabbr1,470,8.12336254119873,97.65957446808511,2.0,1.0,3.0,1.0,-1.207596778869629,2.0,supertype,Allen_WMB_10X_computed
LM,0536 SI-MA-LPO-LHA Skor1 Glut_7,Gabbr1,88,8.121659278869629,97.72727272727273,4.0,2.0,6.0,3.0,-1.2093000411987305,2.0,supertype,Allen_WMB_10X_computed
LM,0504 GPi Tbr1 Cngb3 Gaba-Glut_1,Gabbr1,123,8.121360778808594,94.3089430894309,2.0,3.0,5.0,2.0,-1.2095985412597656,3.0,supertype,Allen_WMB_10X_computed
LM,0561 DMH-LHA Vgll2 Glut_3,Gabbr1,169,8.118843078613281,98.22485207100591,2.0,2.0,4.0,2.0,-1.2121162414550781,2.0,supertype,Allen_WMB_10X_computed
LM,0581 AHN-RCH-LHA Otp Fezf1 Glut_3,Gabbr1,1038,8.116410255432129,96.6281310211946,2.0,2.0,4.0,2.0,-1.2145490646362305,2.0,supertype,Allen_WMB_10X_computed
LM,0406 MPO-ADP Lhx8 Gaba_5,Gabbr1,70,8.115701675415039,98.57142857142858,2.0,1.0,3.0,1.0,-1.2152576446533203,3.0,supertype,Allen_WMB_10X_computed
LM,0621 PMd-LHA Foxb1 Glut_3,Gabbr1,415,8.114541053771973,97.59036144578313,1.0,1.0,2.0,1.0,-1.2164182662963867,2.0,supertype,Allen_WMB_10X_computed
LM,0604 STN-PSTN Pitx2 Glut_7,Gabbr1,239,8.114398956298828,96.65271966527197,2.0,1.0,3.0,2.0,-1.2165603637695312,2.0,supertype,Allen_WMB_10X_computed
LM,0474 PVHd-DMH Lhx6 Gaba_1,Gabbr1,909,8.11001968383789,97.24972497249725,2.0,2.0,4.0,2.0,-1.2209396362304688,2.0,supertype,Allen_WMB_10X_computed
LM,0468 ZI Pax6 Gaba_10,Gabbr1,269,8.108818054199219,98.14126394052045,2.0,2.0,4.0,2.0,-1.2221412658691406,2.0,supertype,Allen_WMB_10X_computed
LM,0643 PVT-PT Ntrk1 Glut_1,Gabbr1,78,8.107758522033691,96.15384615384616,3.0,1.0,4.0,2.0,-1.223200798034668,2.0,supertype,Allen_WMB_10X_computed
LM,0441 PVHd Gsc Gaba_1,Gabbr1,224,8.106256484985352,95.53571428571429,2.0,2.0,4.0,2.0,-1.2247028350830078,3.0,supertype,Allen_WMB_10X_computed
LM,0410 BST Tac2 Gaba_2,Gabbr1,44,8.10625171661377,95.45454545454545,2.0,2.0,4.0,2.0,-1.2247076034545898,2.0,supertype,Allen_WMB_10X_computed
LM,0585 PVH-SO-PVa Otp Glut_1,Gabbr1,611,8.101846694946289,97.05400981996726,2.0,2.0,4.0,2.0,-1.2291126251220703,2.0,supertype,Allen_WMB_10X_computed
LM,0463 ZI Pax6 Gaba_5,Gabbr1,318,8.101624488830566,96.22641509433963,3.0,2.0,5.0,2.0,-1.229334831237793,3.0,supertype,Allen_WMB_10X_computed
LM,0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,Gabbr1,44,8.090712547302246,100.0,3.0,1.0,4.0,2.0,-1.2402467727661133,2.0,supertype,Allen_WMB_10X_computed
LM,0244 NDB-SI-MA-STRv Lhx8 Gaba_1,Gabbr1,253,8.086272239685059,98.02371541501977,4.0,2.0,6.0,2.0,-1.2446870803833008,3.0,supertype,Allen_WMB_10X_computed
LM,0547 MPN-MPO-PVpo Hmx2 Glut_2,Gabbr1,678,8.081404685974121,98.23008849557522,1.0,1.0,2.0,1.0,-1.2495546340942383,2.0,supertype,Allen_WMB_10X_computed
LM,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,Gabbr1,105,8.079927444458008,95.23809523809523,3.0,2.0,5.0,2.0,-1.2510318756103516,3.0,supertype,Allen_WMB_10X_computed
LM,0537 SI-MA-LPO-LHA Skor1 Glut_8,Gabbr1,113,8.079183578491211,94.69026548672566,3.0,3.0,6.0,3.0,-1.2517757415771484,3.0,supertype,Allen_WMB_10X_computed
LM,0583 AHN-RCH-LHA Otp Fezf1 Glut_5,Gabbr1,163,8.07645320892334,96.93251533742331,2.0,2.0,4.0,2.0,-1.2545061111450195,2.0,supertype,Allen_WMB_10X_computed
LM,0535 SI-MA-LPO-LHA Skor1 Glut_6,Gabbr1,174,8.071110725402832,95.40229885057471,4.0,3.0,7.0,3.0,-1.2598485946655273,4.0,supertype,Allen_WMB_10X_computed
LM,0403 MPO-ADP Lhx8 Gaba_2,Gabbr1,524,8.063261032104492,98.66412213740458,2.0,2.0,4.0,2.0,-1.2676982879638672,2.0,supertype,Allen_WMB_10X_computed
LM,0562 DMH-LHA Vgll2 Glut_4,Gabbr1,512,8.059968948364258,98.046875,2.0,2.0,4.0,2.0,-1.2709903717041016,3.0,supertype,Allen_WMB_10X_computed
LM,0364 SI-MA-ACB Ebf1 Bnc2 Gaba_1,Gabbr1,46,8.058917999267578,95.65217391304348,3.0,3.0,6.0,3.0,-1.2720413208007812,3.0,supertype,Allen_WMB_10X_computed
LM,0499 LGv-ZI Otx2 Gaba_4,Gabbr1,269,8.058794975280762,97.02602230483272,2.0,2.0,4.0,2.0,-1.2721643447875977,2.0,supertype,Allen_WMB_10X_computed
LM,0586 PVH-SO-PVa Otp Glut_2,Gabbr1,701,8.055787086486816,96.14835948644793,1.0,1.0,2.0,1.0,-1.275172233581543,2.0,supertype,Allen_WMB_10X_computed
LM,0236 STR Lhx8 Gaba_1,Gabbr1,132,8.055252075195312,98.48484848484848,2.0,2.0,4.0,2.0,-1.2757072448730469,4.0,supertype,Allen_WMB_10X_computed
LM,0489 DMH Hmx2 Gaba_3,Gabbr1,1374,8.05389404296875,96.21542940320232,3.0,1.0,4.0,2.0,-1.2770652770996094,2.0,supertype,Allen_WMB_10X_computed
LM,0457 AHN Onecut3 Gaba_2,Gabbr1,942,8.053244590759277,97.23991507430998,3.0,1.0,4.0,2.0,-1.277714729309082,2.0,supertype,Allen_WMB_10X_computed
LM,0461 ZI Pax6 Gaba_3,Gabbr1,1118,8.048884391784668,95.79606440071557,2.0,2.0,4.0,2.0,-1.2820749282836914,2.0,supertype,Allen_WMB_10X_computed
LM,0520 AVPV-MEPO-SFO Tbr1 Glut_2,Gabbr1,868,8.044914245605469,98.15668202764977,1.0,1.0,2.0,1.0,-1.2860450744628906,2.0,supertype,Allen_WMB_10X_computed
LM,0829 PRT Tcf7l2 Gaba_1,Gabbr1,43,8.044358253479004,97.67441860465115,2.0,1.0,3.0,2.0,-1.2866010665893555,2.0,supertype,Allen_WMB_10X_computed
LM,0592 PH-ant-LHA Otp Bsx Glut_2,Gabbr1,661,8.042438507080078,97.73071104387292,2.0,1.0,3.0,1.0,-1.2885208129882812,2.0,supertype,Allen_WMB_10X_computed
LM,0421 BST-MPN Six3 Nrgn Gaba_2,Gabbr1,279,8.03918743133545,96.05734767025089,3.0,2.0,5.0,2.0,-1.2917718887329102,4.0,supertype,Allen_WMB_10X_computed
LM,0398 SI-MPO-LPO Lhx8 Gaba_3,Gabbr1,659,8.037393569946289,98.02731411229135,3.0,2.0,5.0,2.0,-1.2935657501220703,5.0,supertype,Allen_WMB_10X_computed
LM,0558 ARH-PVp Tbx3 Glut_5,Gabbr1,282,8.035289764404297,98.58156028368793,2.0,1.0,3.0,1.0,-1.2956695556640625,3.0,supertype,Allen_WMB_10X_computed
LM,0588 PVH-SO-PVa Otp Glut_4,Gabbr1,1646,8.034788131713867,97.50911300121507,1.0,1.0,2.0,1.0,-1.2961711883544922,2.0,supertype,Allen_WMB_10X_computed
LM,0408 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,Gabbr1,331,8.034269332885742,96.67673716012085,2.0,2.0,4.0,2.0,-1.2966899871826172,2.0,supertype,Allen_WMB_10X_computed
LM,0490 DMH Hmx2 Gaba_4,Gabbr1,651,8.033860206604004,97.84946236559139,2.0,1.0,3.0,1.0,-1.2970991134643555,2.0,supertype,Allen_WMB_10X_computed
LM,0432 RT-ZI Gnb3 Gaba_2,Gabbr1,423,8.027383804321289,98.58156028368793,3.0,2.0,5.0,2.0,-1.3035755157470703,3.0,supertype,Allen_WMB_10X_computed
LM,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,Gabbr1,821,8.02650260925293,96.58952496954933,2.0,2.0,4.0,2.0,-1.3044567108154297,3.0,supertype,Allen_WMB_10X_computed
LM,0613 PH-LHA Foxb1 Glut_2,Gabbr1,433,8.014056205749512,97.6905311778291,2.0,2.0,4.0,2.0,-1.3169031143188477,2.0,supertype,Allen_WMB_10X_computed
LM,0343 MEA-BST Sox6 Gaba_7,Gabbr1,401,8.01130199432373,98.50374064837905,4.0,2.0,6.0,3.0,-1.319657325744629,5.0,supertype,Allen_WMB_10X_computed
LM,0339 MEA-BST Sox6 Gaba_3,Gabbr1,43,8.010285377502441,95.34883720930233,2.0,2.0,4.0,2.0,-1.320673942565918,2.0,supertype,Allen_WMB_10X_computed
LM,0603 STN-PSTN Pitx2 Glut_6,Gabbr1,428,8.009661674499512,95.56074766355141,3.0,3.0,6.0,2.0,-1.3212976455688477,4.0,supertype,Allen_WMB_10X_computed
LM,0631 MM Foxb1 Glut_2,Gabbr1,5260,8.008161544799805,96.90114068441065,3.0,2.0,5.0,2.0,-1.3227977752685547,3.0,supertype,Allen_WMB_10X_computed
LM,0551 MPN-MPO-PVpo Hmx2 Glut_6,Gabbr1,402,8.003875732421875,98.2587064676617,2.0,1.0,3.0,1.0,-1.3270835876464844,2.0,supertype,Allen_WMB_10X_computed
LM,0476 PVHd-DMH Lhx6 Gaba_3,Gabbr1,735,8.00271224975586,96.5986394557823,2.0,2.0,4.0,2.0,-1.3282470703125,2.0,supertype,Allen_WMB_10X_computed
LM,0534 SI-MA-LPO-LHA Skor1 Glut_5,Gabbr1,286,8.000551223754883,94.75524475524476,2.0,2.0,4.0,2.0,-1.3304080963134766,3.0,supertype,Allen_WMB_10X_computed
LM,0608 PH-an Pitx2 Glut_1,Gabbr1,501,8.00030517578125,96.40718562874252,3.0,2.0,5.0,2.0,-1.3306541442871094,3.0,supertype,Allen_WMB_10X_computed
LM,0618 PH-LHA Foxb1 Glut_7,Gabbr1,392,7.998384475708008,96.68367346938776,3.0,1.0,4.0,2.0,-1.3325748443603516,3.0,supertype,Allen_WMB_10X_computed
LM,0248 NDB-SI-MA-STRv Lhx8 Gaba_5,Gabbr1,403,7.998196125030518,97.51861042183623,3.0,2.0,5.0,2.0,-1.3327631950378418,4.0,supertype,Allen_WMB_10X_computed
LM,0434 RT-ZI Gnb3 Gaba_4,Gabbr1,252,7.992517471313477,95.63492063492063,2.0,2.0,4.0,2.0,-1.3384418487548828,4.0,supertype,Allen_WMB_10X_computed
LM,0723 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6,Gabbr1,76,7.986654758453369,96.05263157894737,2.0,2.0,4.0,2.0,-1.3443045616149902,3.0,supertype,Allen_WMB_10X_computed
LM,0383 ACB-BST-FS D1 Gaba_3,Gabbr1,40,7.984893798828125,92.5,2.0,2.0,4.0,2.0,-1.3460655212402344,3.0,supertype,Allen_WMB_10X_computed
LM,0488 DMH Hmx2 Gaba_2,Gabbr1,1158,7.983520030975342,96.37305699481865,2.0,1.0,3.0,1.0,-1.3474392890930176,2.0,supertype,Allen_WMB_10X_computed
LM,0442 PVHd-SBPV Six3 Prox1 Gaba_1,Gabbr1,1195,7.982492923736572,95.73221757322176,2.0,2.0,4.0,2.0,-1.348466396331787,3.0,supertype,Allen_WMB_10X_computed
LM,0569 VMH Nr5a1 Glut_4,Gabbr1,1255,7.977424621582031,96.33466135458167,2.0,2.0,4.0,2.0,-1.3535346984863281,3.0,supertype,Allen_WMB_10X_computed
LM,0563 VMH Fezf1 Glut_1,Gabbr1,962,7.976869106292725,98.02494802494802,1.0,1.0,2.0,1.0,-1.3540902137756348,2.0,supertype,Allen_WMB_10X_computed
LM,0552 DMH Hmx2 Glut_1,Gabbr1,2008,7.967400074005127,96.61354581673307,2.0,2.0,4.0,2.0,-1.3635592460632324,2.0,supertype,Allen_WMB_10X_computed
LM,0417 PVR Six3 Sox3 Gaba_7,Gabbr1,205,7.9673686027526855,97.5609756097561,2.0,2.0,4.0,2.0,-1.3635907173156738,3.0,supertype,Allen_WMB_10X_computed
LM,0529 ADP-MPO Trp73 Glut_3,Gabbr1,216,7.965613842010498,94.9074074074074,2.0,2.0,4.0,2.0,-1.3653454780578613,2.0,supertype,Allen_WMB_10X_computed
LM,0480 TU-ARH Otp Six6 Gaba_3,Gabbr1,1821,7.959993839263916,97.03459637561778,2.0,1.0,3.0,1.0,-1.3709654808044434,3.0,supertype,Allen_WMB_10X_computed
LM,0594 PH-ant-LHA Otp Bsx Glut_4,Gabbr1,1206,7.951918601989746,96.18573797678275,2.0,2.0,4.0,2.0,-1.3790407180786133,2.0,supertype,Allen_WMB_10X_computed
LM,0614 PH-LHA Foxb1 Glut_3,Gabbr1,1105,7.951721668243408,95.38461538461539,2.0,2.0,4.0,2.0,-1.3792376518249512,2.0,supertype,Allen_WMB_10X_computed
LM,0610 PH Pitx2 Glut_1,Gabbr1,571,7.948132514953613,95.27145359019265,3.0,2.0,5.0,2.0,-1.382826805114746,3.0,supertype,Allen_WMB_10X_computed
LM,0609 PH-an Pitx2 Glut_2,Gabbr1,467,7.945652961730957,95.50321199143468,2.0,1.0,3.0,1.0,-1.3853063583374023,2.0,supertype,Allen_WMB_10X_computed
LM,0565 VMH Fezf1 Glut_3,Gabbr1,617,7.941250324249268,96.75850891410049,2.0,1.0,3.0,1.0,-1.3897089958190918,2.0,supertype,Allen_WMB_10X_computed
LM,0575 LHA-AHN-PVH Otp Trh Glut_2,Gabbr1,649,7.93994665145874,97.5346687211094,1.0,1.0,2.0,1.0,-1.3910126686096191,2.0,supertype,Allen_WMB_10X_computed
LM,0401 SI-MPO-LPO Lhx8 Gaba_6,Gabbr1,33,7.928278923034668,96.96969696969697,2.0,1.0,3.0,2.0,-1.4026803970336914,2.0,supertype,Allen_WMB_10X_computed
LM,0595 PH-ant-LHA Otp Bsx Glut_5,Gabbr1,1154,7.920726776123047,96.18717504332756,1.0,1.0,2.0,1.0,-1.4102325439453125,2.0,supertype,Allen_WMB_10X_computed
LM,0479 TU-ARH Otp Six6 Gaba_2,Gabbr1,2241,7.919530391693115,96.29629629629629,2.0,2.0,4.0,2.0,-1.4114289283752441,3.0,supertype,Allen_WMB_10X_computed
LM,0612 PH-LHA Foxb1 Glut_1,Gabbr1,665,7.914351940155029,96.69172932330827,2.0,2.0,4.0,2.0,-1.41660737991333,2.0,supertype,Allen_WMB_10X_computed
LM,0423 BST-MPN Six3 Nrgn Gaba_4,Gabbr1,1094,7.912430763244629,95.24680073126143,3.0,2.0,5.0,2.0,-1.4185285568237305,2.0,supertype,Allen_WMB_10X_computed
LM,0577 LHA-AHN-PVH Otp Trh Glut_4,Gabbr1,292,7.900828838348389,96.57534246575342,1.0,1.0,2.0,1.0,-1.4301304817199707,2.0,supertype,Allen_WMB_10X_computed
LM,0597 PH-ant-LHA Otp Bsx Glut_7,Gabbr1,1041,7.893579959869385,95.29298751200768,2.0,2.0,4.0,2.0,-1.4373793601989746,3.0,supertype,Allen_WMB_10X_computed
LM,0308 LSX Nkx2-1 Gaba_3,Gabbr1,45,7.892155647277832,95.55555555555556,2.0,2.0,4.0,2.0,-1.4388036727905273,3.0,supertype,Allen_WMB_10X_computed
LM,0722 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,Gabbr1,45,7.890689373016357,93.33333333333333,3.0,3.0,6.0,2.0,-1.440269947052002,3.0,supertype,Allen_WMB_10X_computed
LM,0425 BST-MPN Six3 Nrgn Gaba_6,Gabbr1,536,7.88507080078125,96.26865671641791,2.0,2.0,4.0,2.0,-1.4458885192871094,4.0,supertype,Allen_WMB_10X_computed
LM,0627 PH-SUM Foxa1 Glut_6,Gabbr1,794,7.880721569061279,95.34005037783375,2.0,2.0,4.0,2.0,-1.45023775100708,2.0,supertype,Allen_WMB_10X_computed
LM,0418 PVR Six3 Sox3 Gaba_8,Gabbr1,281,7.879337310791016,97.50889679715303,1.0,1.0,2.0,1.0,-1.4516220092773438,2.0,supertype,Allen_WMB_10X_computed
LM,0411 PVR Six3 Sox3 Gaba_1,Gabbr1,551,7.879086017608643,96.55172413793103,2.0,1.0,3.0,1.0,-1.4518733024597168,2.0,supertype,Allen_WMB_10X_computed
LM,0521 AVPV-MEPO-SFO Tbr1 Glut_3,Gabbr1,592,7.873592853546143,97.97297297297297,1.0,1.0,2.0,1.0,-1.4573664665222168,2.0,supertype,Allen_WMB_10X_computed
LM,0431 RT-ZI Gnb3 Gaba_1,Gabbr1,748,7.8720502853393555,95.58823529411765,2.0,2.0,4.0,2.0,-1.458909034729004,3.0,supertype,Allen_WMB_10X_computed
LM,0465 ZI Pax6 Gaba_7,Gabbr1,975,7.870402812957764,95.6923076923077,2.0,2.0,4.0,2.0,-1.4605565071105957,3.0,supertype,Allen_WMB_10X_computed
LM,0485 PVpo-VMPO-MPN Hmx2 Gaba_4,Gabbr1,257,7.868344783782959,96.49805447470817,3.0,2.0,5.0,2.0,-1.4626145362854004,5.0,supertype,Allen_WMB_10X_computed
LM,0467 ZI Pax6 Gaba_9,Gabbr1,393,7.86271333694458,94.14758269720102,3.0,2.0,5.0,2.0,-1.4682459831237793,2.0,supertype,Allen_WMB_10X_computed
LM,0500 LGv-ZI Otx2 Gaba_5,Gabbr1,401,7.861123561859131,94.2643391521197,3.0,2.0,5.0,2.0,-1.4698357582092285,3.0,supertype,Allen_WMB_10X_computed
LM,0353 MEA-BST Lhx6 Sp9 Gaba_7,Gabbr1,567,7.849180698394775,94.53262786596119,2.0,2.0,4.0,2.0,-1.481778621673584,3.0,supertype,Allen_WMB_10X_computed
LM,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,Gabbr1,1115,7.845008373260498,94.88789237668162,2.0,1.0,3.0,1.0,-1.4859509468078613,2.0,supertype,Allen_WMB_10X_computed
LM,0720 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,Gabbr1,323,7.843149662017822,93.80804953560371,2.0,2.0,4.0,2.0,-1.487809658050537,2.0,supertype,Allen_WMB_10X_computed
LM,0466 ZI Pax6 Gaba_8,Gabbr1,2059,7.840030670166016,93.9290917921321,2.0,2.0,4.0,2.0,-1.4909286499023438,2.0,supertype,Allen_WMB_10X_computed
LM,0589 PVH-SO-PVa Otp Glut_5,Gabbr1,842,7.825194358825684,94.89311163895488,1.0,1.0,2.0,1.0,-1.5057649612426758,3.0,supertype,Allen_WMB_10X_computed
LM,0587 PVH-SO-PVa Otp Glut_3,Gabbr1,2086,7.824253559112549,95.44582933844679,1.0,1.0,2.0,1.0,-1.5067057609558105,3.0,supertype,Allen_WMB_10X_computed
LM,0532 SI-MA-LPO-LHA Skor1 Glut_3,Gabbr1,577,7.820613861083984,92.02772963604853,4.0,4.0,8.0,4.0,-1.510345458984375,4.0,supertype,Allen_WMB_10X_computed
LM,0407 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,Gabbr1,627,7.815775394439697,96.49122807017544,2.0,2.0,4.0,2.0,-1.515183925628662,2.0,supertype,Allen_WMB_10X_computed
LM,0553 DMH Hmx2 Glut_2,Gabbr1,330,7.8108134269714355,95.75757575757575,2.0,1.0,3.0,1.0,-1.5201458930969238,4.0,supertype,Allen_WMB_10X_computed
LM,0362 MEA-BST Lhx6 Nfib Gaba_6,Gabbr1,137,7.80501651763916,95.62043795620438,3.0,2.0,5.0,2.0,-1.5259428024291992,4.0,supertype,Allen_WMB_10X_computed
LM,0446 AHN-SBPV-PVHd Pdrm12 Gaba_1,Gabbr1,1042,7.803696155548096,94.52975047984646,2.0,2.0,4.0,2.0,-1.5272631645202637,2.0,supertype,Allen_WMB_10X_computed
LM,0416 PVR Six3 Sox3 Gaba_6,Gabbr1,43,7.7963690757751465,97.67441860465115,2.0,2.0,4.0,2.0,-1.534590244293213,3.0,supertype,Allen_WMB_10X_computed
LM,0447 AHN-SBPV-PVHd Pdrm12 Gaba_2,Gabbr1,903,7.7935686111450195,94.79512735326688,2.0,2.0,4.0,2.0,-1.5373907089233398,3.0,supertype,Allen_WMB_10X_computed
LM,0455 SBPV-PVa Six6 Satb2 Gaba_3,Gabbr1,1535,7.792032241821289,94.20195439739413,1.0,1.0,2.0,1.0,-1.5389270782470703,2.0,supertype,Allen_WMB_10X_computed
LM,0348 MEA-BST Lhx6 Sp9 Gaba_2,Gabbr1,141,7.776304721832275,95.0354609929078,2.0,2.0,4.0,2.0,-1.554654598236084,2.0,supertype,Allen_WMB_10X_computed
LM,0596 PH-ant-LHA Otp Bsx Glut_6,Gabbr1,323,7.770593166351318,94.42724458204334,3.0,2.0,5.0,2.0,-1.560366153717041,3.0,supertype,Allen_WMB_10X_computed
LM,0478 TU-ARH Otp Six6 Gaba_1,Gabbr1,2415,7.769527435302734,96.8944099378882,1.0,1.0,2.0,1.0,-1.561431884765625,3.0,supertype,Allen_WMB_10X_computed
LM,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,Gabbr1,53,7.768281936645508,94.33962264150944,3.0,3.0,6.0,2.0,-1.5626773834228516,3.0,supertype,Allen_WMB_10X_computed
LM,0454 SBPV-PVa Six6 Satb2 Gaba_2,Gabbr1,1204,7.767609119415283,94.18604651162791,2.0,1.0,3.0,1.0,-1.5633502006530762,2.0,supertype,Allen_WMB_10X_computed
LM,0456 AHN Onecut3 Gaba_1,Gabbr1,1199,7.765931129455566,94.66221851542952,2.0,2.0,4.0,2.0,-1.565028190612793,2.0,supertype,Allen_WMB_10X_computed
LM,0475 PVHd-DMH Lhx6 Gaba_2,Gabbr1,1142,7.764017581939697,94.65849387040281,2.0,2.0,4.0,2.0,-1.566941738128662,3.0,supertype,Allen_WMB_10X_computed
LM,0285 STR-PAL Chst9 Gaba_1,Gabbr1,71,7.749338150024414,95.77464788732394,3.0,2.0,5.0,3.0,-1.5816211700439453,6.0,supertype,Allen_WMB_10X_computed
LM,0492 DMH Hmx2 Gaba_6,Gabbr1,746,7.745584487915039,96.11260053619303,2.0,2.0,4.0,2.0,-1.5853748321533203,2.0,supertype,Allen_WMB_10X_computed
LM,0686 IF-RL-CLI-PAG Foxa1 Glut_2,Gabbr1,36,7.744124412536621,100.0,2.0,1.0,3.0,1.0,-1.5868349075317383,2.0,supertype,Allen_WMB_10X_computed
LM,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,Gabbr1,1968,7.742703437805176,94.15650406504065,2.0,2.0,4.0,2.0,-1.5882558822631836,3.0,supertype,Allen_WMB_10X_computed
LM,0570 VMH Nr5a1 Glut_5,Gabbr1,1444,7.734606742858887,95.08310249307479,2.0,2.0,4.0,2.0,-1.5963525772094727,3.0,supertype,Allen_WMB_10X_computed
LM,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,Gabbr1,771,7.729347229003906,92.47730220492866,2.0,2.0,4.0,2.0,-1.6016120910644531,3.0,supertype,Allen_WMB_10X_computed
LM,0555 ARH-PVp Tbx3 Glut_2,Gabbr1,1362,7.728647708892822,95.52129221732746,2.0,1.0,3.0,1.0,-1.602311611175537,3.0,supertype,Allen_WMB_10X_computed
LM,0357 MEA-BST Lhx6 Nfib Gaba_1,Gabbr1,463,7.71635627746582,95.24838012958963,2.0,2.0,4.0,2.0,-1.614603042602539,2.0,supertype,Allen_WMB_10X_computed
LM,0493 ARH-PVp Tbx3 Gaba_1,Gabbr1,1053,7.695149898529053,96.29629629629629,2.0,2.0,4.0,2.0,-1.6358094215393066,2.0,supertype,Allen_WMB_10X_computed
LM,0443 PVHd-SBPV Six3 Prox1 Gaba_2,Gabbr1,1675,7.690769672393799,93.7910447761194,2.0,2.0,4.0,2.0,-1.6401896476745605,3.0,supertype,Allen_WMB_10X_computed
LM,0578 LHA-AHN-PVH Otp Trh Glut_5,Gabbr1,195,7.687255382537842,92.82051282051282,2.0,1.0,3.0,2.0,-1.6437039375305176,3.0,supertype,Allen_WMB_10X_computed
LM,0550 MPN-MPO-PVpo Hmx2 Glut_5,Gabbr1,580,7.674583911895752,96.03448275862068,1.0,1.0,2.0,1.0,-1.6563754081726074,2.0,supertype,Allen_WMB_10X_computed
LM,0288 STR-PAL Chst9 Gaba_4,Gabbr1,60,7.673636436462402,93.33333333333333,3.0,3.0,6.0,3.0,-1.657322883605957,7.0,supertype,Allen_WMB_10X_computed
LM,0361 MEA-BST Lhx6 Nfib Gaba_5,Gabbr1,1030,7.667788505554199,95.8252427184466,2.0,2.0,4.0,2.0,-1.6631708145141602,4.0,supertype,Allen_WMB_10X_computed
