region_user,subclass,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
RE,146 LH Pou4f1 Sox1 Glut,Htr1f,2754,1.0302672386169434,17.46550472040668,15.0,15.0,30.0,14.0,-8.831084728240967,38.0,subclass,Allen_WMB_10X_computed
RE,150 CM-IAD-CL-PCN Sema5b Glut,Htr1f,13590,0.9041915535926819,16.5121412803532,16.0,15.0,31.0,13.0,-8.957160413265228,39.0,subclass,Allen_WMB_10X_computed
RE,148 AV Col27a1 Glut,Htr1f,7321,0.8370621204376221,16.363884715202843,12.0,12.0,24.0,12.0,-9.024289846420288,38.0,subclass,Allen_WMB_10X_computed
RE,149 PVT-PT Ntrk1 Glut,Htr1f,9854,0.8239260315895081,16.145727623300182,18.0,18.0,36.0,14.0,-9.037425935268402,39.0,subclass,Allen_WMB_10X_computed
RE,147 AD Serpinb7 Glut,Htr1f,716,0.8072066307067871,17.737430167597765,14.0,14.0,28.0,12.0,-9.054145336151123,38.0,subclass,Allen_WMB_10X_computed
RE,132 AHN-RCH-LHA Otp Fezf1 Glut,Htr1f,36,0.7753419876098633,11.11111111111111,19.0,13.0,32.0,18.0,-9.086009979248047,39.0,subclass,Allen_WMB_10X_computed
RE,151 TH Prkcd Grin2c Glut,Htr1f,68125,0.7520633935928345,14.354495412844038,13.0,12.0,25.0,10.0,-9.109288573265076,39.0,subclass,Allen_WMB_10X_computed
RE,103 PVHd-DMH Lhx6 Gaba,Htr1f,69,0.7324116826057434,11.594202898550725,16.0,14.0,30.0,14.0,-9.128940284252167,39.0,subclass,Allen_WMB_10X_computed
RE,098 AHN-SBPV-PVHd Pdrm12 Gaba,Htr1f,31,0.6527559161186218,9.67741935483871,20.0,14.0,34.0,19.0,-9.208596050739288,39.0,subclass,Allen_WMB_10X_computed
RE,145 MH Tac2 Glut,Htr1f,7972,0.6470809578895569,11.490215755143,10.0,10.0,20.0,8.0,-9.214271008968353,38.0,subclass,Allen_WMB_10X_computed
RE,134 PH-ant-LHA Otp Bsx Glut,Htr1f,56,0.630370020866394,10.714285714285714,24.0,18.0,42.0,21.0,-9.230981945991516,39.0,subclass,Allen_WMB_10X_computed
RE,319 Astro-TE NN,Htr1f,45,0.6272501349449158,8.88888888888889,8.0,6.0,14.0,8.0,-9.234101831912994,36.0,subclass,Allen_WMB_10X_computed
RE,213 SCsg Gabrr2 Gaba,Htr1f,2082,0.5883274674415588,9.750240153698368,15.0,15.0,30.0,14.0,-9.273024499416351,38.0,subclass,Allen_WMB_10X_computed
RE,155 PRC-PAG Pax6 Glut,Htr1f,199,0.5535727143287659,9.045226130653267,24.0,21.0,45.0,22.0,-9.307779252529144,39.0,subclass,Allen_WMB_10X_computed
RE,326 OPC NN,Htr1f,12064,0.536100447177887,7.866379310344827,8.0,8.0,16.0,8.0,-9.325251519680023,38.0,subclass,Allen_WMB_10X_computed
RE,318 Astro-NT NN,Htr1f,11316,0.517486035823822,7.35242135030046,7.0,7.0,14.0,7.0,-9.343865931034088,37.0,subclass,Allen_WMB_10X_computed
RE,110 BST-po Iigp1 Glut,Htr1f,70,0.46536874771118164,8.571428571428571,18.0,16.0,34.0,17.0,-9.395983219146729,38.0,subclass,Allen_WMB_10X_computed
RE,330 VLMC NN,Htr1f,463,0.4545536935329437,6.479481641468683,9.0,9.0,18.0,9.0,-9.406798273324966,36.0,subclass,Allen_WMB_10X_computed
RE,334 Microglia NN,Htr1f,2368,0.43800854682922363,5.8699324324324325,7.0,7.0,14.0,7.0,-9.423343420028687,36.0,subclass,Allen_WMB_10X_computed
RE,037 DG Glut,Htr1f,33,0.3880210816860199,6.0606060606060606,15.0,14.0,29.0,15.0,-9.47333088517189,38.0,subclass,Allen_WMB_10X_computed
RE,335 BAM NN,Htr1f,180,0.37664100527763367,5.555555555555555,7.0,7.0,14.0,7.0,-9.484710961580276,37.0,subclass,Allen_WMB_10X_computed
RE,323 Ependymal NN,Htr1f,324,0.33368682861328125,5.864197530864197,10.0,10.0,20.0,10.0,-9.527665138244629,36.0,subclass,Allen_WMB_10X_computed
RE,321 Astroependymal NN,Htr1f,322,0.2980951964855194,4.037267080745342,8.0,8.0,16.0,7.0,-9.56325677037239,37.0,subclass,Allen_WMB_10X_computed
RE,331 Peri NN,Htr1f,1716,0.2845306396484375,3.613053613053613,9.0,9.0,18.0,9.0,-9.576821327209473,36.0,subclass,Allen_WMB_10X_computed
RE,333 Endo NN,Htr1f,4342,0.27785447239875793,3.91524643021649,8.0,8.0,16.0,8.0,-9.583497494459152,36.0,subclass,Allen_WMB_10X_computed
RE,327 Oligo NN,Htr1f,59446,0.2680278718471527,4.1499848602092655,8.0,8.0,16.0,8.0,-9.593324095010757,36.0,subclass,Allen_WMB_10X_computed
RE,332 SMC NN,Htr1f,912,0.19705183804035187,2.7412280701754383,12.0,11.0,23.0,12.0,-9.664300128817558,37.0,subclass,Allen_WMB_10X_computed
RE,262 Pineal Crx Glut,Htr1f,306,0.16569718718528748,2.287581699346405,8.0,8.0,16.0,8.0,-9.695654779672623,36.0,subclass,Allen_WMB_10X_computed
RE,325 CHOR NN,Htr1f,84,0.11997495591640472,2.380952380952381,10.0,8.0,18.0,10.0,-9.741377010941505,37.0,subclass,Allen_WMB_10X_computed
RE,324 Hypendymal NN,Htr1f,30,0.0,0.0,10.0,6.0,16.0,10.0,-9.86135196685791,37.0,subclass,Allen_WMB_10X_computed
RE,177 SCig-an-PPT Foxb1 Glut,Htr2a,36,3.1302223205566406,41.66666666666667,8.0,6.0,14.0,8.0,0.43048977851867676,1.0,subclass,Allen_WMB_10X_computed
RE,198 IC Six3 En2 Gaba,Htr2a,42,2.699732542037964,40.476190476190474,10.0,9.0,19.0,9.0,-0.43048977851867676,5.0,subclass,Allen_WMB_10X_computed
RE,146 LH Pou4f1 Sox1 Glut,Htr2a,2754,2.6514525413513184,41.75744371822803,10.0,10.0,20.0,9.0,-0.47876977920532227,4.0,subclass,Allen_WMB_10X_computed
RE,202 PRT Tcf7l2 Gaba,Htr2a,1349,2.404841899871826,33.65455893254262,10.0,10.0,20.0,10.0,-0.7253804206848145,7.0,subclass,Allen_WMB_10X_computed
RE,147 AD Serpinb7 Glut,Htr2a,716,2.3603155612945557,41.4804469273743,10.0,11.0,21.0,9.0,-0.769906759262085,6.0,subclass,Allen_WMB_10X_computed
RE,098 AHN-SBPV-PVHd Pdrm12 Gaba,Htr2a,31,2.255510091781616,32.25806451612903,10.0,10.0,20.0,9.0,-0.8747122287750244,8.0,subclass,Allen_WMB_10X_computed
RE,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,Htr2a,5614,1.8929723501205444,29.711435696473103,14.0,14.0,28.0,12.0,-1.2372499704360962,13.0,subclass,Allen_WMB_10X_computed
RE,213 SCsg Gabrr2 Gaba,Htr2a,2082,1.86237370967865,27.80979827089337,8.0,9.0,17.0,8.0,-1.2678486108779907,12.0,subclass,Allen_WMB_10X_computed
RE,133 PVH-SO-PVa Otp Glut,Htr2a,82,1.6608611345291138,24.390243902439025,12.0,13.0,25.0,12.0,-1.4693611860275269,16.0,subclass,Allen_WMB_10X_computed
RE,064 STR-PAL Chst9 Gaba,Htr2a,46,1.5609619617462158,21.73913043478261,11.0,8.0,19.0,11.0,-1.5692603588104248,13.0,subclass,Allen_WMB_10X_computed
RE,117 LHA Barhl2 Glut,Htr2a,39,1.4252989292144775,20.51282051282051,15.0,13.0,28.0,14.0,-1.704923391342163,15.0,subclass,Allen_WMB_10X_computed
RE,134 PH-ant-LHA Otp Bsx Glut,Htr2a,56,1.4040100574493408,21.428571428571427,14.0,13.0,27.0,12.0,-1.7262122631072998,18.0,subclass,Allen_WMB_10X_computed
RE,170 PAG-MRN Tfap2b Glut,Htr2a,58,1.3732222318649292,22.413793103448278,12.0,11.0,23.0,12.0,-1.7570000886917114,14.0,subclass,Allen_WMB_10X_computed
RE,210 PRT Mecom Gaba,Htr2a,439,1.3687894344329834,20.50113895216401,15.0,15.0,30.0,14.0,-1.7614328861236572,13.0,subclass,Allen_WMB_10X_computed
RE,109 LGv-ZI Otx2 Gaba,Htr2a,4380,1.207753300666809,18.904109589041095,14.0,14.0,28.0,14.0,-1.9224690198898315,16.0,subclass,Allen_WMB_10X_computed
RE,138 PH Pitx2 Glut,Htr2a,201,1.1799414157867432,18.407960199004975,19.0,18.0,37.0,15.0,-1.9502809047698975,20.0,subclass,Allen_WMB_10X_computed
RE,156 MB-ant-ve Dmrta2 Glut,Htr2a,73,1.151940941810608,20.54794520547945,16.0,15.0,31.0,14.0,-1.9782813787460327,17.0,subclass,Allen_WMB_10X_computed
RE,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,Htr2a,10752,1.1078964471817017,17.317708333333336,18.0,18.0,36.0,17.0,-2.022325873374939,18.0,subclass,Allen_WMB_10X_computed
RE,097 PVHd-SBPV Six3 Prox1 Gaba,Htr2a,138,1.0013753175735474,15.942028985507244,18.0,17.0,35.0,18.0,-2.1288470029830933,18.0,subclass,Allen_WMB_10X_computed
RE,333 Endo NN,Htr2a,4342,0.8824439644813538,12.183325656379548,4.0,4.0,8.0,4.0,-2.247778356075287,14.0,subclass,Allen_WMB_10X_computed
RE,110 BST-po Iigp1 Glut,Htr2a,70,0.8633066415786743,14.285714285714285,14.0,14.0,28.0,13.0,-2.2669156789779663,17.0,subclass,Allen_WMB_10X_computed
RE,061 STR D1 Gaba,Htr2a,30,0.8534448742866516,13.333333333333334,20.0,13.0,33.0,18.0,-2.276777446269989,22.0,subclass,Allen_WMB_10X_computed
RE,181 IC Tfap2d Maf Glut,Htr2a,109,0.7387068867683411,11.926605504587156,19.0,17.0,36.0,18.0,-2.3915154337882996,18.0,subclass,Allen_WMB_10X_computed
RE,101 ZI Pax6 Gaba,Htr2a,3702,0.6906695365905762,10.642895732036736,19.0,19.0,38.0,17.0,-2.4395527839660645,19.0,subclass,Allen_WMB_10X_computed
RE,155 PRC-PAG Pax6 Glut,Htr2a,199,0.6470127105712891,10.050251256281408,20.0,20.0,40.0,19.0,-2.4832096099853516,22.0,subclass,Allen_WMB_10X_computed
RE,166 MRN Pou3f1 C1ql4 Glut,Htr2a,135,0.5626876354217529,8.88888888888889,23.0,21.0,44.0,21.0,-2.5675346851348877,18.0,subclass,Allen_WMB_10X_computed
RE,167 PRC-PAG Tcf7l2 Irx2 Glut,Htr2a,2248,0.5099481344223022,7.784697508896797,20.0,21.0,41.0,17.0,-2.6202741861343384,21.0,subclass,Allen_WMB_10X_computed
RE,169 PAG-SC Pou4f1 Zic1 Glut,Htr2a,41,0.509477436542511,7.317073170731707,23.0,17.0,40.0,20.0,-2.6207448840141296,20.0,subclass,Allen_WMB_10X_computed
RE,141 PH-SUM Foxa1 Glut,Htr2a,173,0.4766663908958435,8.670520231213873,27.0,22.0,49.0,21.0,-2.653555929660797,20.0,subclass,Allen_WMB_10X_computed
RE,145 MH Tac2 Glut,Htr2a,7972,0.45035549998283386,7.187656798795786,11.0,11.0,22.0,9.0,-2.6798668205738068,21.0,subclass,Allen_WMB_10X_computed
RE,103 PVHd-DMH Lhx6 Gaba,Htr2a,69,0.28908923268318176,4.3478260869565215,24.0,18.0,42.0,22.0,-2.841133087873459,23.0,subclass,Allen_WMB_10X_computed
RE,164 APN C1ql4 Glut,Htr2a,1068,0.22648410499095917,3.464419475655431,24.0,24.0,48.0,22.0,-2.9037382155656815,20.0,subclass,Allen_WMB_10X_computed
RE,132 AHN-RCH-LHA Otp Fezf1 Glut,Htr2a,36,0.2058848738670349,2.7777777777777777,28.0,16.0,44.0,27.0,-2.9243374466896057,22.0,subclass,Allen_WMB_10X_computed
RE,153 MG-POL-SGN Nts Glut,Htr2a,2047,0.17248493432998657,2.8334147532975082,25.0,24.0,49.0,20.0,-2.957737386226654,23.0,subclass,Allen_WMB_10X_computed
RE,163 APN C1ql2 Glut,Htr2a,1072,0.151515930891037,2.2388059701492535,24.0,23.0,47.0,21.0,-2.9787063896656036,20.0,subclass,Allen_WMB_10X_computed
RE,326 OPC NN,Htr2a,12064,0.14144332706928253,2.0142572944297084,12.0,12.0,24.0,12.0,-2.988778993487358,17.0,subclass,Allen_WMB_10X_computed
RE,159 IF-RL-CLI-PAG Foxa1 Glut,Htr2a,62,0.1398204118013382,3.225806451612903,28.0,17.0,45.0,25.0,-2.9904019087553024,21.0,subclass,Allen_WMB_10X_computed
RE,093 RT-ZI Gnb3 Gaba,Htr2a,7452,0.13750334084033966,2.3617820719269997,23.0,23.0,46.0,20.0,-2.992718979716301,20.0,subclass,Allen_WMB_10X_computed
RE,150 CM-IAD-CL-PCN Sema5b Glut,Htr2a,13590,0.11336684972047806,1.9646799116997793,24.0,24.0,48.0,21.0,-3.0168554708361626,26.0,subclass,Allen_WMB_10X_computed
RE,154 PF Fzd5 Glut,Htr2a,6626,0.06123433634638786,1.0866284334440086,24.0,24.0,48.0,21.0,-3.0689879842102528,23.0,subclass,Allen_WMB_10X_computed
RE,321 Astroependymal NN,Htr2a,322,0.04335441812872887,0.6211180124223602,17.0,13.0,30.0,16.0,-3.0868679024279118,20.0,subclass,Allen_WMB_10X_computed
RE,152 RE-Xi Nox4 Glut,Htr2a,5450,0.0383419506251812,0.6972477064220184,30.0,30.0,60.0,28.0,-3.0918803699314594,24.0,subclass,Allen_WMB_10X_computed
RE,149 PVT-PT Ntrk1 Glut,Htr2a,9854,0.033236730843782425,0.5987416277653744,34.0,33.0,67.0,28.0,-3.096985589712858,27.0,subclass,Allen_WMB_10X_computed
RE,262 Pineal Crx Glut,Htr2a,306,0.022935617715120316,0.32679738562091504,22.0,13.0,35.0,22.0,-3.1072867028415203,17.0,subclass,Allen_WMB_10X_computed
RE,334 Microglia NN,Htr2a,2368,0.0218735933303833,0.2956081081081081,17.0,17.0,34.0,17.0,-3.1083487272262573,17.0,subclass,Allen_WMB_10X_computed
RE,151 TH Prkcd Grin2c Glut,Htr2a,68125,0.013993367552757263,0.25981651376146786,29.0,29.0,58.0,24.0,-3.1162289530038834,23.0,subclass,Allen_WMB_10X_computed
RE,148 AV Col27a1 Glut,Htr2a,7321,0.013345240615308285,0.2731867231252561,28.0,28.0,56.0,27.0,-3.1168770799413323,25.0,subclass,Allen_WMB_10X_computed
RE,318 Astro-NT NN,Htr2a,11316,0.010168845765292645,0.14139271827500885,23.0,23.0,46.0,23.0,-3.120053474791348,20.0,subclass,Allen_WMB_10X_computed
RE,327 Oligo NN,Htr2a,59446,0.005440718960016966,0.08074555058372304,29.0,28.0,57.0,28.0,-3.1247816015966237,17.0,subclass,Allen_WMB_10X_computed
RE,037 DG Glut,Htr2a,33,0.0,0.0,20.0,16.0,36.0,20.0,-3.1302223205566406,20.0,subclass,Allen_WMB_10X_computed
RE,319 Astro-TE NN,Htr2a,45,0.0,0.0,14.0,9.0,23.0,14.0,-3.1302223205566406,19.0,subclass,Allen_WMB_10X_computed
RE,323 Ependymal NN,Htr2a,324,0.0,0.0,23.0,19.0,42.0,23.0,-3.1302223205566406,18.0,subclass,Allen_WMB_10X_computed
RE,324 Hypendymal NN,Htr2a,30,0.0,0.0,10.0,6.0,16.0,10.0,-3.1302223205566406,17.0,subclass,Allen_WMB_10X_computed
RE,325 CHOR NN,Htr2a,84,0.0,0.0,17.0,10.0,27.0,17.0,-3.1302223205566406,18.0,subclass,Allen_WMB_10X_computed
RE,330 VLMC NN,Htr2a,463,0.0,0.0,25.0,19.0,44.0,25.0,-3.1302223205566406,18.0,subclass,Allen_WMB_10X_computed
RE,331 Peri NN,Htr2a,1716,0.0,0.0,32.0,24.0,56.0,32.0,-3.1302223205566406,18.0,subclass,Allen_WMB_10X_computed
RE,332 SMC NN,Htr2a,912,0.0,0.0,27.0,19.0,46.0,27.0,-3.1302223205566406,20.0,subclass,Allen_WMB_10X_computed
RE,335 BAM NN,Htr2a,180,0.0,0.0,20.0,13.0,33.0,20.0,-3.1302223205566406,17.0,subclass,Allen_WMB_10X_computed
RE,325 CHOR NN,Htr2c,84,11.750516891479492,100.0,1.0,1.0,2.0,1.0,2.6250009536743164,1.0,subclass,Allen_WMB_10X_computed
RE,163 APN C1ql2 Glut,Htr2c,1072,9.125515937805176,96.0820895522388,1.0,1.0,2.0,1.0,-2.6250009536743164,17.0,subclass,Allen_WMB_10X_computed
RE,198 IC Six3 En2 Gaba,Htr2c,42,8.446721076965332,88.09523809523809,3.0,5.0,8.0,4.0,-3.30379581451416,26.0,subclass,Allen_WMB_10X_computed
RE,181 IC Tfap2d Maf Glut,Htr2c,109,8.17745304107666,90.82568807339449,2.0,3.0,5.0,2.0,-3.573063850402832,27.0,subclass,Allen_WMB_10X_computed
RE,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,Htr2c,10752,8.046142578125,88.80208333333334,3.0,4.0,7.0,3.0,-3.704374313354492,29.0,subclass,Allen_WMB_10X_computed
RE,109 LGv-ZI Otx2 Gaba,Htr2c,4380,7.984988689422607,88.31050228310502,3.0,5.0,8.0,4.0,-3.7655282020568848,28.0,subclass,Allen_WMB_10X_computed
RE,156 MB-ant-ve Dmrta2 Glut,Htr2c,73,7.904492378234863,86.3013698630137,4.0,3.0,7.0,4.0,-3.846024513244629,30.0,subclass,Allen_WMB_10X_computed
RE,164 APN C1ql4 Glut,Htr2c,1068,7.903554439544678,89.32584269662921,2.0,3.0,5.0,2.0,-3.8469624519348145,27.0,subclass,Allen_WMB_10X_computed
RE,166 MRN Pou3f1 C1ql4 Glut,Htr2c,135,7.819118022918701,84.44444444444444,3.0,4.0,7.0,3.0,-3.931398868560791,29.0,subclass,Allen_WMB_10X_computed
RE,210 PRT Mecom Gaba,Htr2c,439,7.7043256759643555,84.28246013667426,4.0,4.0,8.0,4.0,-4.046191215515137,27.0,subclass,Allen_WMB_10X_computed
RE,167 PRC-PAG Tcf7l2 Irx2 Glut,Htr2c,2248,7.527859687805176,85.98754448398577,3.0,4.0,7.0,3.0,-4.222657203674316,30.0,subclass,Allen_WMB_10X_computed
RE,101 ZI Pax6 Gaba,Htr2c,3702,7.473313808441162,81.57752566180443,3.0,4.0,7.0,3.0,-4.27720308303833,31.0,subclass,Allen_WMB_10X_computed
RE,154 PF Fzd5 Glut,Htr2c,6626,7.05918025970459,89.14880772713552,5.0,5.0,10.0,3.0,-4.691336631774902,32.0,subclass,Allen_WMB_10X_computed
RE,169 PAG-SC Pou4f1 Zic1 Glut,Htr2c,41,6.9605889320373535,73.17073170731707,4.0,4.0,8.0,4.0,-4.789927959442139,34.0,subclass,Allen_WMB_10X_computed
RE,153 MG-POL-SGN Nts Glut,Htr2c,2047,6.727335453033447,79.53102100635076,5.0,5.0,10.0,5.0,-5.023181438446045,31.0,subclass,Allen_WMB_10X_computed
RE,170 PAG-MRN Tfap2b Glut,Htr2c,58,6.708098888397217,81.03448275862068,4.0,4.0,8.0,4.0,-5.042418003082275,33.0,subclass,Allen_WMB_10X_computed
RE,138 PH Pitx2 Glut,Htr2c,201,6.558488845825195,75.12437810945273,5.0,4.0,9.0,5.0,-5.192028045654297,32.0,subclass,Allen_WMB_10X_computed
RE,150 CM-IAD-CL-PCN Sema5b Glut,Htr2c,13590,6.252692222595215,79.47019867549669,6.0,6.0,12.0,5.0,-5.497824668884277,33.0,subclass,Allen_WMB_10X_computed
RE,202 PRT Tcf7l2 Gaba,Htr2c,1349,6.135372161865234,68.86582653817642,4.0,4.0,8.0,4.0,-5.615144729614258,33.0,subclass,Allen_WMB_10X_computed
RE,103 PVHd-DMH Lhx6 Gaba,Htr2c,69,6.006648063659668,72.46376811594203,6.0,5.0,11.0,5.0,-5.743868827819824,34.0,subclass,Allen_WMB_10X_computed
RE,097 PVHd-SBPV Six3 Prox1 Gaba,Htr2c,138,5.685100078582764,66.66666666666666,5.0,7.0,12.0,6.0,-6.0654168128967285,34.0,subclass,Allen_WMB_10X_computed
RE,149 PVT-PT Ntrk1 Glut,Htr2c,9854,5.428415298461914,72.20418104323117,7.0,8.0,15.0,6.0,-6.322101593017578,35.0,subclass,Allen_WMB_10X_computed
RE,146 LH Pou4f1 Sox1 Glut,Htr2c,2754,5.313877582550049,59.04139433551199,4.0,6.0,10.0,5.0,-6.436639308929443,34.0,subclass,Allen_WMB_10X_computed
RE,134 PH-ant-LHA Otp Bsx Glut,Htr2c,56,5.295238018035889,62.5,4.0,7.0,11.0,4.0,-6.4552788734436035,35.0,subclass,Allen_WMB_10X_computed
RE,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,Htr2c,5614,5.250492095947266,61.64944780904881,4.0,5.0,9.0,4.0,-6.500024795532227,36.0,subclass,Allen_WMB_10X_computed
RE,132 AHN-RCH-LHA Otp Fezf1 Glut,Htr2c,36,4.9298200607299805,58.333333333333336,7.0,6.0,13.0,7.0,-6.820696830749512,35.0,subclass,Allen_WMB_10X_computed
RE,141 PH-SUM Foxa1 Glut,Htr2c,173,4.390584945678711,53.75722543352601,6.0,7.0,13.0,5.0,-7.359931945800781,35.0,subclass,Allen_WMB_10X_computed
RE,133 PVH-SO-PVa Otp Glut,Htr2c,82,4.320552349090576,54.87804878048781,6.0,6.0,12.0,6.0,-7.429964542388916,35.0,subclass,Allen_WMB_10X_computed
RE,098 AHN-SBPV-PVHd Pdrm12 Gaba,Htr2c,31,4.2605414390563965,51.61290322580645,7.0,7.0,14.0,6.0,-7.489975452423096,35.0,subclass,Allen_WMB_10X_computed
RE,177 SCig-an-PPT Foxb1 Glut,Htr2c,36,4.068471431732178,47.22222222222222,6.0,5.0,11.0,6.0,-7.6820454597473145,36.0,subclass,Allen_WMB_10X_computed
RE,061 STR D1 Gaba,Htr2c,30,3.890432834625244,56.666666666666664,8.0,6.0,14.0,7.0,-7.860084056854248,36.0,subclass,Allen_WMB_10X_computed
RE,152 RE-Xi Nox4 Glut,Htr2c,5450,3.8665711879730225,52.80733944954128,7.0,7.0,14.0,6.0,-7.88394570350647,37.0,subclass,Allen_WMB_10X_computed
RE,155 PRC-PAG Pax6 Glut,Htr2c,199,3.5096068382263184,43.21608040201005,7.0,10.0,17.0,8.0,-8.240910053253174,35.0,subclass,Allen_WMB_10X_computed
RE,117 LHA Barhl2 Glut,Htr2c,39,3.4117701053619385,43.58974358974359,8.0,7.0,15.0,8.0,-8.338746786117554,38.0,subclass,Allen_WMB_10X_computed
RE,093 RT-ZI Gnb3 Gaba,Htr2c,7452,3.310007333755493,42.579173376274824,8.0,8.0,16.0,8.0,-8.440509557723999,36.0,subclass,Allen_WMB_10X_computed
RE,151 TH Prkcd Grin2c Glut,Htr2c,68125,3.199530839920044,45.40770642201835,6.0,7.0,13.0,4.0,-8.550986051559448,37.0,subclass,Allen_WMB_10X_computed
RE,159 IF-RL-CLI-PAG Foxa1 Glut,Htr2c,62,3.109503984451294,33.87096774193548,8.0,9.0,17.0,8.0,-8.641012907028198,38.0,subclass,Allen_WMB_10X_computed
RE,145 MH Tac2 Glut,Htr2c,7972,1.2505336999893188,17.097340692423483,9.0,9.0,18.0,7.0,-10.499983191490173,39.0,subclass,Allen_WMB_10X_computed
RE,324 Hypendymal NN,Htr2c,30,0.5638132095336914,6.666666666666667,4.0,4.0,8.0,4.0,-11.1867036819458,38.0,subclass,Allen_WMB_10X_computed
RE,323 Ependymal NN,Htr2c,324,0.5563508868217468,7.716049382716049,8.0,8.0,16.0,8.0,-11.194166004657745,39.0,subclass,Allen_WMB_10X_computed
RE,213 SCsg Gabrr2 Gaba,Htr2c,2082,0.4475773572921753,7.060518731988473,17.0,17.0,34.0,16.0,-11.302939534187317,39.0,subclass,Allen_WMB_10X_computed
RE,262 Pineal Crx Glut,Htr2c,306,0.418477863073349,5.555555555555555,5.0,5.0,10.0,5.0,-11.332039028406143,39.0,subclass,Allen_WMB_10X_computed
RE,326 OPC NN,Htr2c,12064,0.4119338393211365,5.636604774535809,10.0,10.0,20.0,10.0,-11.338583052158356,39.0,subclass,Allen_WMB_10X_computed
RE,321 Astroependymal NN,Htr2c,322,0.3503892421722412,4.658385093167702,7.0,7.0,14.0,6.0,-11.400127649307251,39.0,subclass,Allen_WMB_10X_computed
RE,319 Astro-TE NN,Htr2c,45,0.3493465483188629,4.444444444444445,9.0,7.0,16.0,9.0,-11.40117034316063,39.0,subclass,Allen_WMB_10X_computed
RE,334 Microglia NN,Htr2c,2368,0.3365268111228943,4.518581081081082,9.0,9.0,18.0,9.0,-11.413990080356598,39.0,subclass,Allen_WMB_10X_computed
RE,147 AD Serpinb7 Glut,Htr2c,716,0.3352881669998169,6.424581005586592,17.0,18.0,35.0,15.0,-11.415228724479675,39.0,subclass,Allen_WMB_10X_computed
RE,327 Oligo NN,Htr2c,59446,0.33000117540359497,4.748847693705211,7.0,7.0,14.0,7.0,-11.420515716075897,39.0,subclass,Allen_WMB_10X_computed
RE,332 SMC NN,Htr2c,912,0.302200585603714,4.057017543859649,11.0,10.0,21.0,11.0,-11.448316305875778,39.0,subclass,Allen_WMB_10X_computed
RE,330 VLMC NN,Htr2c,463,0.29679057002067566,3.8876889848812093,11.0,11.0,22.0,11.0,-11.453726321458817,39.0,subclass,Allen_WMB_10X_computed
RE,331 Peri NN,Htr2c,1716,0.27805519104003906,3.4965034965034967,10.0,10.0,20.0,10.0,-11.472461700439453,39.0,subclass,Allen_WMB_10X_computed
RE,318 Astro-NT NN,Htr2c,11316,0.2716794013977051,3.773418168964298,8.0,8.0,16.0,8.0,-11.478837490081787,39.0,subclass,Allen_WMB_10X_computed
RE,333 Endo NN,Htr2c,4342,0.26857301592826843,3.592814371257485,9.0,9.0,18.0,9.0,-11.481943875551224,39.0,subclass,Allen_WMB_10X_computed
RE,110 BST-po Iigp1 Glut,Htr2c,70,0.2639860212802887,4.285714285714286,23.0,19.0,42.0,22.0,-11.486530870199203,39.0,subclass,Allen_WMB_10X_computed
RE,148 AV Col27a1 Glut,Htr2c,7321,0.26263970136642456,4.671492965441879,16.0,16.0,32.0,16.0,-11.487877190113068,39.0,subclass,Allen_WMB_10X_computed
RE,064 STR-PAL Chst9 Gaba,Htr2c,46,0.17660370469093323,2.1739130434782608,18.0,14.0,32.0,18.0,-11.573913186788559,39.0,subclass,Allen_WMB_10X_computed
RE,335 BAM NN,Htr2c,180,0.16452057659626007,2.2222222222222223,9.0,9.0,18.0,9.0,-11.585996314883232,39.0,subclass,Allen_WMB_10X_computed
RE,037 DG Glut,Htr2c,33,0.0,0.0,20.0,16.0,36.0,20.0,-11.750516891479492,39.0,subclass,Allen_WMB_10X_computed
RE,134 PH-ant-LHA Otp Bsx Glut,Mc4r,56,0.8981471657752991,14.285714285714285,21.0,16.0,37.0,18.0,0.020210087299346924,3.0,subclass,Allen_WMB_10X_computed
RE,037 DG Glut,Mc4r,33,0.8779370784759521,15.151515151515152,11.0,11.0,22.0,11.0,-0.020210087299346924,1.0,subclass,Allen_WMB_10X_computed
RE,202 PRT Tcf7l2 Gaba,Mc4r,1349,0.8423515558242798,12.45366938472943,17.0,17.0,34.0,17.0,-0.05579560995101929,2.0,subclass,Allen_WMB_10X_computed
RE,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,Mc4r,5614,0.3939121663570404,6.929105806911292,26.0,26.0,52.0,23.0,-0.5042349994182587,6.0,subclass,Allen_WMB_10X_computed
RE,117 LHA Barhl2 Glut,Mc4r,39,0.33716511726379395,5.128205128205128,28.0,19.0,47.0,26.0,-0.5609820485115051,6.0,subclass,Allen_WMB_10X_computed
RE,163 APN C1ql2 Glut,Mc4r,1072,0.32472753524780273,5.037313432835821,22.0,21.0,43.0,19.0,-0.5734196305274963,6.0,subclass,Allen_WMB_10X_computed
