region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name,cell_type_label,role,n_anchors_passing,uniqueness,rank_key,rank_within_subclass,roi_clean,contaminating_subclass_in_roi
BMAp,120 MEA Otp Foxp2 Glut,Htr2c,1504,9.192,98.34,False,True,-0.3895,9.5815,1.6762,7.5158,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.6762,4,False,"078 SI-MA-ACB Ebf1 Bnc2 Gaba in same dissection is higher (9.58, 97%)"
BMAp,120 MEA Otp Foxp2 Glut,Fezf1,1504,4.4867,71.68,False,True,1.3068,3.1799,1.3068,3.1799,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.3068,5,True,
BMAp,120 MEA Otp Foxp2 Glut,Mc4r,1504,2.1736,38.5,False,True,-1.1844,3.358,1.0591,1.1145,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.0591,6,False,"026 NLOT Rho Glut in same dissection is higher (3.36, 63%)"
BMAp,120 MEA Otp Foxp2 Glut,Nos1,1504,9.7676,99.67,False,True,0.7641,9.0035,0.7641,9.0035,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.7641,7,True,
BMAp,120 MEA Otp Foxp2 Glut,Esr2,1504,2.0682,36.5,False,True,-4.0721,6.1403,0.7503,1.3179,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.7503,8,False,"077 CEA-BST Gal Avp Gaba in same dissection is higher (6.14, 87%)"
BMAp,120 MEA Otp Foxp2 Glut,Oprl1,1504,4.7595,77.79,False,True,-0.3108,5.0703,0.5657,4.1938,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.5657,9,False,"131 LHA-AHN-PVH Otp Trh Glut in same dissection is higher (5.07, 85%)"
BMAp,120 MEA Otp Foxp2 Glut,Tshz2,1504,9.3268,99.27,False,True,-0.5403,9.8671,0.5553,8.7715,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.5553,10,False,"084 BST-SI-AAA Six3 Slc22a3 Gaba in same dissection is higher (9.87, 100%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Sim1,1255,6.4883,87.97,False,True,-2.641,9.1293,5.6239,0.8644,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,25.6239,1,False,"026 NLOT Rho Glut in same dissection is higher (9.13, 100%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Cbln1,1255,4.9118,65.9,False,True,-2.6043,7.5161,4.5289,0.3829,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,24.5289,2,False,"131 LHA-AHN-PVH Otp Trh Glut in same dissection is higher (7.52, 96%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Zic1,1255,5.5044,69.72,False,True,-2.6207,8.1251,3.1639,2.3405,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,23.163899999999998,3,False,"058 PAL-STR Gaba-Chol in same dissection is higher (8.13, 99%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Cd36,1255,3.4311,53.15,False,True,0.0462,3.3849,1.8009,1.6302,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.8009,4,False,
BMAp,121 MEA-BST Otp Zic2 Glut,Pde1c,1255,4.156,59.04,False,True,-4.8418,8.9978,1.784,2.372,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.784,5,False,"061 STR D1 Gaba in same dissection is higher (9.00, 91%)"
